iter	F1	Logloss
1722	0.6296956391	0.6604216813
1723	0.6296828272	0.6604072522
1724	0.6297717756	0.6603894515
1725	0.6298403521	0.6603753695
1726	0.6299311046	0.6603535028
1727	0.6300407922	0.6603319832
1728	0.6300444038	0.660319835
1729	0.6301175524	0.6602972741
1730	0.6301281368	0.6602811096
1731	0.6301566691	0.6602575571
1732	0.6302183465	0.6602404009
1733	0.6302987376	0.6602197242
1734	0.6304563641	0.6601968658
1735	0.6305921268	0.6601748503
1736	0.6306002102	0.6601615121
1737	0.6306419017	0.6601476285
1738	0.6306527733	0.660130869
1739	0.630642556	0.6601175308
1740	0.6307044506	0.6601079114
1741	0.6307444119	0.6600842101
1742	0.6308033269	0.6600693844
1743	0.6308648234	0.6600548562
1744	0.630972842	0.6600421626
1745	0.6310553454	0.6600241139
1746	0.6311609153	0.6600063627
1747	0.6311642028	0.65999952
1748	0.6312466966	0.6599807771
1749	0.6312777772	0.6599634226
1750	0.6312981762	0.6599460185
1751	0.6313676325	0.6599270277
1752	0.63152905	0.6599067973
1753	0.6315621533	0.6598830464
1754	0.6316154218	0.6598640555
1755	0.631714772	0.6598496761
1756	0.6317599115	0.6598253302
1757	0.6318221668	0.6598109011
1758	0.631873621	0.6597963233
1759	0.6319069152	0.6597820926
1760	0.631952029	0.6597702915
1761	0.6320479459	0.6597479785
1762	0.632065824	0.6597383592
1763	0.6321876312	0.659717385
1764	0.6322722639	0.6596978488
1765	0.6323751467	0.6596848576
1766	0.6323706532	0.6596638835
1767	0.6324041618	0.6596514378
1768	0.6325069371	0.6596305628
1769	0.6325958155	0.6596155883
1770	0.6326555723	0.6596009113
1771	0.632699147	0.6595893086
1772	0.6327315007	0.6595691773
1773	0.6327755357	0.6595499386
1774	0.6328484966	0.6595263364
1775	0.6329216023	0.6595090811
1776	0.6329721637	0.6594938587
1777	0.6330664735	0.6594682236
1778	0.6331003921	0.6594521582
1779	0.6332063981	0.6594322749
1780	0.6332795774	0.6594108049
1781	0.6333310117	0.6593915166
1782	0.6333959021	0.659367964
1783	0.633417618	0.6593577992
1784	0.6334287191	0.6593425768
1785	0.6334991511	0.6593259164
1786	0.6334992368	0.6593181317
1787	0.6335339385	0.6592972567
1788	0.6336146441	0.6592781667
1789	0.6336848194	0.6592563
1790	0.6337266673	0.6592402842
1791	0.6337659763	0.6592252106
1792	0.6338087259	0.6592013605
1793	0.6338570059	0.6591843531
1794	0.6339298404	0.6591670977
1795	0.6339382786	0.6591532637
1796	0.6339794743	0.6591389834
1797	0.634016001	0.6591286203
1798	0.6340829971	0.6591091336
1799	0.6341763553	0.6590871181
1800	0.6342237592	0.659066739
1801	0.6342738753	0.6590534999
1802	0.6342662851	0.6590356
1803	0.6343431286	0.65901413
1804	0.6344033573	0.6589939491
1805	0.6344900824	0.6589763467
1806	0.6345351739	0.6589677686
1807	0.6345460057	0.6589573559
1808	0.6346313912	0.6589421335
1809	0.6347192919	0.6589225972
1810	0.6347448876	0.6589066806
1811	0.6347896784	0.6588883344
1812	0.6347830891	0.6588799547
1813	0.6347950256	0.6588674098
1814	0.6348798554	0.6588515924
1815	0.6350288492	0.6588266019
1816	0.6350436034	0.6588087019
1817	0.6352009502	0.6587845544
1818	0.6352527549	0.6587743896
1819	0.6352489068	0.6587568367
1820	0.6353082961	0.6587423085
1821	0.6354092871	0.6587283257
1822	0.6354534217	0.6587049714
1823	0.6355273132	0.6586921291
1824	0.6356117949	0.6586748242
1825	0.6356905091	0.6586548912
1826	0.6358608446	0.6586330245
1827	0.6358382868	0.6586167113
1828	0.6358364767	0.6585999518
1829	0.6358906186	0.658589787
1830	0.6360055358	0.6585716887
1831	0.6360983332	0.6585523012
1832	0.6361001531	0.658539558
1833	0.6361956957	0.6585193772
1834	0.6362553112	0.6585018243
1835	0.6363467264	0.6584808501
1836	0.6363962528	0.6584648344
1837	0.6364354124	0.658451992
1838	0.6364702557	0.6584352821
1839	0.636619796	0.6584097957
1840	0.6366864343	0.6583945237
1841	0.6367439141	0.658376475
1842	0.6368184063	0.6583643765
1843	0.6368527522	0.6583487574
1844	0.6368705162	0.6583304607
1845	0.6369802545	0.6583137508
1846	0.6370535922	0.6582949583
1847	0.6371331752	0.658272447
1848	0.6372396658	0.6582522662
1849	0.6372262492	0.6582372917
1850	0.6372723627	0.6582231602
1851	0.6373263691	0.6582057561
1852	0.6373391282	0.6581940542
1853	0.6373809029	0.658181311
1854	0.6374062769	0.6581750138
1855	0.6374779853	0.6581606839
1856	0.637570988	0.6581374784
1857	0.6375427115	0.658124289
1858	0.6375943358	0.65811343
1859	0.6376353602	0.658100786
1860	0.6376745267	0.6580874974
1861	0.637740179	0.6580629035
1862	0.637806902	0.6580397476
1863	0.637838688	0.6580241285
1864	0.6379223961	0.6580075178
1865	0.6380009239	0.6579871882
1866	0.638100142	0.6579672057
1867	0.6381060613	0.6579509916
1868	0.6382093536	0.6579364634
1869	0.6382288485	0.6579269928
1870	0.638256736	0.6579157371
1871	0.6382858595	0.6579093407
1872	0.6383158466	0.6578887632
1873	0.6383483431	0.657871607
1874	0.6384133764	0.6578539054
1875	0.6384732126	0.657837493
1876	0.6385404594	0.6578241548
1877	0.6385739682	0.6578044698
1878	0.6386491197	0.6577882061
1879	0.6386286966	0.6577718433
1880	0.6386997243	0.6577522079
1881	0.638797986	0.6577309362
1882	0.6388651676	0.6577123916
1883	0.6389286077	0.6576992518
1884	0.6390362297	0.6576733688
1885	0.6390900765	0.6576583943
1886	0.6391796759	0.6576490724
1887	0.6391714309	0.6576333046
1888	0.6392410634	0.6576164459
1889	0.6392553905	0.6576105949
1890	0.6392558702	0.6575942817
1891	0.6393754147	0.6575808443
1892	0.6394326132	0.6575571926
1893	0.6394453936	0.6575416231
1894	0.639549804	0.6575224339
1895	0.639586632	0.6575060215
1896	0.6396364125	0.6574915925
1897	0.6397202216	0.6574711141
1898	0.6397622369	0.6574521233
1899	0.6397751704	0.6574306533
1900	0.6397748107	0.6574157284
1901	0.6398184609	0.6573996631
1902	0.6398863902	0.657382606
1903	0.6399804632	0.6573589543
1904	0.6400409746	0.6573367901
1905	0.6400633032	0.6573174522
1906	0.640131641	0.6573001472
1907	0.6401575546	0.6572875528
1908	0.6401843681	0.6572668761
1909	0.6402477693	0.6572485299
1910	0.6402884885	0.6572330596
1911	0.6402947263	0.657222399
1912	0.6404083569	0.6572053915
1913	0.6404922219	0.6571819381
1914	0.6405436304	0.6571674099
1915	0.6405936936	0.6571485678
1916	0.6406694796	0.6571311637
1917	0.6406737331	0.6571108837
1918	0.6406625466	0.6570930829
1919	0.6406872771	0.6570738938
1920	0.6408310142	0.6570492008
1921	0.6409012879	0.6570339288
1922	0.6409350502	0.6570208881
1923	0.64093673	0.6570001123
1924	0.640978832	0.656985832
1925	0.6410599506	0.6569669899
1926	0.6411665422	0.6569476024
1927	0.6412314202	0.6569315371
1928	0.6413029816	0.6569157693
1929	0.641346654	0.6569006956
1930	0.6413980007	0.6568788785
1931	0.6414665874	0.6568541855
1932	0.6414294906	0.6568456074
1933	0.6414651063	0.6568276083
1934	0.6415401822	0.6568110967
1935	0.6416451388	0.6567909158
1936	0.6417327071	0.656773363
1937	0.6417935535	0.6567535292
1938	0.6418590016	0.6567388027
1939	0.6419296252	0.6567209027
1940	0.6420341447	0.6567026061
1941	0.6421070094	0.6566883754
1942	0.6421822198	0.6566751363
1943	0.6422425079	0.656660856
1944	0.6423663566	0.6566400802
1945	0.6424412158	0.6566272874
1946	0.6424384157	0.6566180151
1947	0.642475174	0.6565935701
1948	0.6425479269	0.656577108
1949	0.6426352176	0.656556233
1950	0.642714446	0.6565426469
1951	0.6428148441	0.656522714
1952	0.6429250769	0.6565024836
1953	0.6429828026	0.6564817077
1954	0.6430055069	0.6564664853
1955	0.6430897281	0.6564453128
1956	0.6431400244	0.6564355447
1957	0.643158756	0.6564147193
1958	0.6433072359	0.6563902246
1959	0.6433214621	0.6563871999
1960	0.6433603733	0.6563675645
1961	0.6434070568	0.6563512513
1962	0.6434290016	0.6563356322
1963	0.6435000705	0.6563187735
1964	0.6434688355	0.6563107904
1965	0.6434873199	0.6563004273
1966	0.6435494915	0.6562857007
1967	0.6435782755	0.6562741476
1968	0.6437258713	0.6562502975
1969	0.6436739879	0.6562390914
1970	0.6437459824	0.6562217369
1971	0.6438039948	0.6562042336
1972	0.6439380815	0.6561816232
1973	0.6439508486	0.656161839
1974	0.643990432	0.6561510296
1975	0.6440143599	0.656136551
1976	0.6440942556	0.6561188989
1977	0.6441301687	0.6561108167
1978	0.6442223899	0.656092768
1979	0.6442989677	0.6560735788
1980	0.6443589585	0.6560572656
1981	0.6443899258	0.6560348534
1982	0.6444224071	0.6560180443
1983	0.644458562	0.6560032682
1984	0.6445611194	0.6559889879
1985	0.6445931377	0.6559694517
1986	0.6446421178	0.6559580968
1987	0.6446398968	0.6559338997
1988	0.6446672601	0.655918231
1989	0.6446960782	0.6559043474
1990	0.6447553446	0.6558878854
1991	0.6447851516	0.6558691425
1992	0.6448522015	0.6558452924
1993	0.6449780294	0.6558212936
1994	0.6450317125	0.6558083025
1995	0.6450843978	0.6557892125
1996	0.6451712467	0.6557688829
1997	0.645313641	0.6557446362
1998	0.645408932	0.6557225711
1999	0.6453894331	0.6557113651
2000	0.645470053	0.6556977294
2001	0.6454471702	0.6556847383
2002	0.6454889679	0.6556785898
2003	0.6455476071	0.6556592023
2004	0.6456269365	0.655642542
2005	0.6456114152	0.6556368398
2006	0.6457147533	0.6556195348
2007	0.6458296897	0.6555996515
2008	0.6458844686	0.6555845283
2009	0.6459221023	0.6555688596
2010	0.645943293	0.6555596369
2011	0.6459924731	0.6555365306
2012	0.6460994245	0.655519424
2013	0.6461392255	0.6555066808
2014	0.6461857526	0.6554892767
2015	0.646205042	0.655478269
2016	0.6462332714	0.6554634928
2017	0.6463253516	0.6554368164
2018	0.6463551796	0.6554227345
2019	0.646404243	0.6554072146
2020	0.6465025927	0.6553868354
2021	0.6465299679	0.6553715138
2022	0.6465935588	0.655351333
2023	0.6466650671	0.6553374989
2024	0.6467504515	0.6553218303
2025	0.6468048885	0.6553044758
2026	0.6468337796	0.6552870221
2027	0.6468598732	0.655274031
2028	0.6469000426	0.6552567756
2029	0.6469682602	0.6552398178
2030	0.6470740796	0.6552241491
2031	0.6471634653	0.6552007949
2032	0.6472254368	0.6551790273
2033	0.6473331253	0.6551642512
2034	0.6474189834	0.6551448637
2035	0.64744171	0.6551326659
2036	0.6474708471	0.6551100059
2037	0.6475728182	0.6550867508
2038	0.6476202155	0.6550665204
2039	0.6476650922	0.6550493642
2040	0.6477222575	0.6550330014
2041	0.6477762689	0.6550102917
2042	0.6478206693	0.6549888217
2043	0.6478810755	0.6549722109
2044	0.6478726583	0.6549556498
2045	0.6479370549	0.654937254
2046	0.6479891733	0.6549188086
2047	0.6480651762	0.6548974873
2048	0.6480944435	0.654881422
2049	0.6481316952	0.654864712
2050	0.6481779321	0.6548523159
2051	0.6483192554	0.6548284659
2052	0.6483677388	0.6548145822
2053	0.6484481818	0.6547926164
2054	0.6484789988	0.6547769477
2055	0.6485498104	0.6547637087
2056	0.6486073849	0.654743627
2057	0.6485986962	0.6547285038
2058	0.6486988047	0.6547049016
2059	0.6487483754	0.6546892826
2060	0.6487577927	0.6546798119
2061	0.6488163379	0.6546600774
2062	0.6489142818	0.654641037
2063	0.6489312166	0.6546260625
2064	0.6489842924	0.6546058321
2065	0.6490403181	0.6545918989
2066	0.6490825456	0.654571966
2067	0.6491584526	0.6545554544
2068	0.6492291351	0.6545397361
2069	0.6492675271	0.6545239683
2070	0.6493916881	0.6545084484
2071	0.6494245998	0.6544930276
2072	0.6495208359	0.6544784994
2073	0.6495247161	0.6544597565
2074	0.6495834106	0.6544466663
2075	0.6496769716	0.6544268821
2076	0.6497055983	0.6544026353
2077	0.6498025225	0.6543823058
2078	0.6498347998	0.6543641083
2079	0.6498938907	0.6543547369
2080	0.6499245264	0.6543388699
2081	0.6499991748	0.6543222095
2082	0.6500239177	0.6543082267
2083	0.6500543428	0.6542882938
2084	0.6500540671	0.654273121
2085	0.6501133391	0.6542589894
2086	0.6502409684	0.6542361311
2087	0.6502591187	0.6542214541
2088	0.6502695772	0.6542121818
2089	0.6502771963	0.6542002816
2090	0.6503720924	0.6541779686
2091	0.6504440321	0.6541584819
2092	0.6504732232	0.6541495568
2093	0.6505436821	0.6541297726
2094	0.6506175705	0.6541066167
2095	0.6506879521	0.6540864359
2096	0.650774207	0.6540673955
2097	0.6508328025	0.6540526689
2098	0.6509020081	0.6540375953
2099	0.6509253434	0.6540243067
2100	0.650977706	0.6540044233
2101	0.6509842955	0.6539925727
2102	0.6510426752	0.6539728877
2103	0.6511000426	0.6539568223
2104	0.6511382862	0.6539354019
2105	0.6511594998	0.6539156177
2106	0.65126939	0.6538974203
2107	0.6513197138	0.6538809087
2108	0.6513347059	0.6538715868
2109	0.6513529876	0.6538528935
2110	0.6513920442	0.6538419849
2111	0.6514397807	0.6538241346
2112	0.6514961872	0.6538033587
2113	0.6515673401	0.6537810458
2114	0.6515933499	0.6537641375
2115	0.6516137095	0.653748568
2116	0.6517207744	0.6537285855
2117	0.6517206984	0.6537157432
2118	0.6518050219	0.6536951161
2119	0.6518158308	0.6536878767
2120	0.6518676264	0.6536656134
2121	0.6519479967	0.6536518289
2122	0.6519683879	0.6536344744
2123	0.6520498229	0.6536162273
2124	0.6521938511	0.6535930714
2125	0.6522105509	0.6535806258
2126	0.6522376221	0.6535648084
2127	0.6522672392	0.653550776
2128	0.6523107461	0.6535372394
2129	0.6523784405	0.6535198849
2130	0.6524092707	0.6534988611
2131	0.6525086795	0.6534792257
2132	0.6525684124	0.6534563178
2133	0.6526407385	0.6534410458
2134	0.6527761511	0.6534209641
2135	0.6528545479	0.6534062871
2136	0.6529373031	0.6533914614
2137	0.6529499199	0.6533779249
2138	0.6530723312	0.6533622066
2139	0.6531116605	0.6533497114
2140	0.6531538871	0.6533270017
2141	0.6532124416	0.6533107877
2142	0.6532363301	0.6532938298
2143	0.653249677	0.653271021
2144	0.6532855022	0.6532552532
2145	0.653343589	0.6532320477
2146	0.6534307425	0.6532133048
2147	0.6535711993	0.653197289
2148	0.653617903	0.653179042
2149	0.6536195638	0.6531556878
2150	0.6537184395	0.6531385812
2151	0.6536908216	0.6531212266
2152	0.6537374011	0.653103525
2153	0.6538014668	0.6530877572
2154	0.6538593464	0.6530766007
2155	0.6538601956	0.6530653946
2156	0.6538833628	0.6530480897
2157	0.653949276	0.6530319748
2158	0.6539978143	0.653009166
2159	0.6540649437	0.6529985549
2160	0.6541207329	0.6529823904
2161	0.6541750476	0.6529672176
2162	0.6542104742	0.6529512018
2163	0.6541929565	0.6529421279
2164	0.6542531518	0.6529224429
2165	0.6542825839	0.6529089064
2166	0.6543610289	0.6528906098
2167	0.6543987922	0.6528753874
2168	0.654472179	0.65286195
2169	0.6545209401	0.652838447
2170	0.6545999884	0.6528239684
2171	0.6547217386	0.6528003166
2172	0.6547181206	0.6527865818
2173	0.6548064019	0.6527747807
2174	0.6549246917	0.652756732
2175	0.654964875	0.6527415096
2176	0.6550227976	0.6527199404
2177	0.6550667555	0.6527071476
2178	0.6551297924	0.6526968836
2179	0.6551938512	0.6526749178
2180	0.6552592438	0.652657712
2181	0.6552811163	0.6526412996
2182	0.6553353103	0.6526275151
2183	0.6553361286	0.6526104085
2184	0.655363094	0.6525904756
2185	0.6554160443	0.6525775341
2186	0.6554769192	0.6525543782
2187	0.655537073	0.6525359328
2188	0.6555949652	0.6525223963
2189	0.6556159993	0.6525063805
2190	0.6556882164	0.6524901664
2191	0.6557670744	0.6524668122
2192	0.6558032115	0.6524538707
2193	0.6558783023	0.6524380037
2194	0.6559837684	0.6524160874
2195	0.6560582775	0.6524007162
2196	0.656107502	0.6523816263
2197	0.6561682089	0.6523634784
2198	0.6562031559	0.6523501402
2199	0.6562620098	0.6523358103
2200	0.6562793455	0.6523154807
2201	0.6563184718	0.6522932173
2202	0.6563768035	0.6522752182
2203	0.656396358	0.6522575166
2204	0.6564467543	0.6522351045
2205	0.6565462278	0.6522170558
2206	0.6565914911	0.6521955857
2207	0.6566510572	0.6521791237
2208	0.6566770133	0.6521586454
2209	0.6566934669	0.6521418859
2210	0.6567446067	0.6521289443
2211	0.6568185689	0.6521153582
2212	0.6568262944	0.6521018713
2213	0.6568822133	0.6520864505
2214	0.6569641645	0.65206265
2215	0.6570526223	0.6520464855
2216	0.6571029186	0.652028536
2217	0.6571675933	0.6520123715
2218	0.6572212099	0.6519946203
2219	0.6572535624	0.6519815796
2220	0.6573715418	0.6519567378
2221	0.6574064753	0.6519373504
2222	0.657456809	0.6519151366
2223	0.6575239067	0.6518900469
2224	0.6575495754	0.6518791879
2225	0.6576018069	0.6518612384
2226	0.6576016673	0.651850181
2227	0.6576043415	0.6518394708
2228	0.6576411761	0.651823108
2229	0.6576378213	0.6518174554
2230	0.6576627082	0.651804018
2231	0.6576748807	0.6517864156
2232	0.6578241205	0.6517648464
2233	0.6578454299	0.6517554749
2234	0.6578746163	0.6517442688
2235	0.657876311	0.6517316248
2236	0.6579890612	0.6517120886
2237	0.6581085289	0.6516909656
2238	0.6581325203	0.651674107
2239	0.6581840968	0.6516546203
2240	0.6582027933	0.6516432159
2241	0.6582351467	0.6516291339
2242	0.6582837874	0.6516088044
2243	0.6583328295	0.6515923423
2244	0.6583720434	0.6515704261
2245	0.6583950105	0.6515579308
2246	0.6584418772	0.6515435018
2247	0.6585104913	0.6515280314
2248	0.6585783928	0.6515071068
2249	0.6585983328	0.6515004625
2250	0.6587464041	0.6514801825
2251	0.6587784671	0.6514649105
2252	0.6588511006	0.6514447793
2253	0.6588586484	0.6514291106
2254	0.6590249853	0.6514044176
2255	0.6590198491	0.6513920711
2256	0.659069415	0.6513692623
2257	0.6590539538	0.6513529986
2258	0.6591008356	0.6513432801
2259	0.6591432665	0.6513292477
2260	0.6592501964	0.6513086702
2261	0.6592994204	0.6512928032
2262	0.6593176338	0.6512783246
2263	0.6594648349	0.6512544249
2264	0.6595104332	0.6512414834
2265	0.6595953959	0.6512202117
2266	0.6596022274	0.6511974525
2267	0.6596732845	0.6511831722
2268	0.6596393553	0.6511673548
2269	0.6597254859	0.6511505953
2270	0.6597462155	0.6511301169
2271	0.659786763	0.6511215388
2272	0.6598208789	0.6511062668
2273	0.6599189441	0.6510832101
2274	0.6599660942	0.6510614426
2275	0.6600453464	0.6510430468
2276	0.6601002864	0.6510206346
2277	0.6601966355	0.6510025859
2278	0.6602258878	0.6509907353
2279	0.6602674909	0.6509746203
2280	0.6602263824	0.6509593484
2281	0.6603146242	0.6509393659
2282	0.6604020776	0.6509196313
2283	0.660419964	0.6509092186
2284	0.6605176879	0.6508868064
2285	0.6605469347	0.6508733195
2286	0.6605399195	0.6508619151
2287	0.6606147151	0.6508438168
2288	0.6606342804	0.6508234872
2289	0.6606450509	0.6508148595
2290	0.660641495	0.6508068764
2291	0.6606776606	0.6507940341
2292	0.6607757616	0.6507770762
2293	0.6608625862	0.6507643331
2294	0.6610045861	0.6507400367
2295	0.6611252139	0.6507208476
2296	0.6611763692	0.6507014601
2297	0.6612272504	0.6506886673
2298	0.6612439781	0.6506697261
2299	0.6612418163	0.6506491982
2300	0.6612790726	0.6506401242
2301	0.6612994858	0.650620588
2302	0.6613435607	0.6506034814
2303	0.6613368904	0.6505859285
2304	0.6615386796	0.6505616322
2305	0.6615613675	0.6505414018
2306	0.6616018657	0.6505282619
2307	0.6615847491	0.6505177996
2308	0.6616570895	0.6505016847
2309	0.6617171303	0.650493652
2310	0.6617697262	0.6504797684
2311	0.661796052	0.6504656864
2312	0.6618312649	0.6504501665
2313	0.6619090343	0.6504292915
2314	0.661998227	0.6504124824
2315	0.6620571897	0.6503932933
2316	0.6620742124	0.6503777734
2317	0.6621536926	0.6503533283
2318	0.6622298079	0.6503343374
2319	0.662226371	0.6503273956
2320	0.6622203756	0.650312322
2321	0.6622797527	0.6502972483
2322	0.6624618963	0.6502759767
2323	0.6624919627	0.65025887
2324	0.6625216704	0.6502421105
2325	0.6625543797	0.6502283261
2326	0.6625687646	0.6502149879
2327	0.6626260579	0.6501995176
2328	0.6626992273	0.6501811218
2329	0.6627409675	0.6501585113
2330	0.6627825637	0.6501495365
2331	0.6628075434	0.6501354546
2332	0.6628592516	0.6501170092
2333	0.6629101539	0.6501005472
2334	0.6629341872	0.6500847298
2335	0.6629479698	0.6500683669
2336	0.663018912	0.6500529958
2337	0.6630465841	0.6500410459
2338	0.6630686845	0.6500239393
2339	0.6631026884	0.6500041056
2340	0.6631211875	0.6499879411
2341	0.6632315694	0.6499708841
2342	0.6633515869	0.649952042
2343	0.6633937544	0.6499313653
2344	0.6634499889	0.6499117795
2345	0.6634772344	0.6498998297
2346	0.663539445	0.6498809876
2347	0.6635438248	0.6498694345
2348	0.6635639901	0.6498534187
2349	0.663599783	0.6498398822
2350	0.6637031935	0.6498183626
2351	0.6636885107	0.6497951571
2352	0.6637424057	0.6497822156
2353	0.6638081014	0.6497677369
2354	0.6638546168	0.6497485478
2355	0.6638797366	0.6497328791
2356	0.6638822263	0.6497197393
2357	0.6639191604	0.6497008972
2358	0.6639676988	0.6496874598
2359	0.6640272908	0.6496725845
2360	0.6641649806	0.6496561225
2361	0.664214485	0.6496371813
2362	0.6642601405	0.6496241902
2363	0.6643106706	0.6496120916
2364	0.664281856	0.6495927537
2365	0.6643287531	0.6495805064
2366	0.6643459725	0.6495710357
2367	0.6643845859	0.6495553175
2368	0.6644470745	0.6495370209
2369	0.6644766388	0.6495277486
2370	0.6645235356	0.6495161954
2371	0.6645514196	0.6495012705
2372	0.6646082299	0.6494848085
2373	0.6646320243	0.6494664127
2374	0.664686454	0.6494505457
2375	0.6646775378	0.6494309103
2376	0.6647087321	0.6494145475
2377	0.6647304011	0.6494031431
2378	0.6647405372	0.6493866315
2379	0.6647918639	0.6493721529
2380	0.6648488562	0.6493486995
2381	0.6649423344	0.6493303532
2382	0.6649575098	0.6493214776
2383	0.6649860515	0.6493006522
2384	0.6650145269	0.6492908841
2385	0.6651100648	0.6492715958
2386	0.6651381191	0.649256175
2387	0.6651662159	0.6492430352
2388	0.6652347012	0.6492250856
2389	0.6652925025	0.6492098632
2390	0.6653012709	0.6491909716
2391	0.6653759832	0.649173865
2392	0.6654051171	0.6491619152
2393	0.6654346191	0.6491505603
2394	0.665496247	0.6491304291
2395	0.665527251	0.6491187768
2396	0.665614504	0.6491075211
2397	0.6656444961	0.6490885799
2398	0.6657437859	0.64907306
2399	0.6658125887	0.6490590276
2400	0.6658572862	0.649039541
2401	0.665899429	0.6490223848
2402	0.6659577104	0.6490052782
2403	0.6659609068	0.6489930308
2404	0.6660034634	0.6489778084
2405	0.6660550224	0.6489554955
2406	0.6660713092	0.6489390334
2407	0.6661538913	0.6489215302
2408	0.666163735	0.6489121091
2409	0.6662613428	0.6488917795
2410	0.6662636765	0.6488742267
2411	0.6663312349	0.6488601943
2412	0.6663827777	0.6488429389
2413	0.6664650668	0.6488234523
2414	0.666500003	0.6488027756
2415	0.666575209	0.648785074
2416	0.6665876942	0.648771835
2417	0.666627326	0.6487523979
2418	0.6667339798	0.6487318204
2419	0.6667697777	0.6487123337
2420	0.66682006	0.6486926983
2421	0.6668484829	0.6486771784
2422	0.6668875335	0.6486557084
2423	0.6669459073	0.6486368167
2424	0.6670033171	0.6486254123
2425	0.6670878312	0.648608752
2426	0.667177662	0.6485918933
2427	0.6672268933	0.6485719108
2428	0.6672195473	0.6485621923
2429	0.6672785535	0.6485436477
2430	0.6673648221	0.6485238636
2431	0.6674544811	0.6485038811
2432	0.6674975302	0.648486229
2433	0.6675459772	0.64847418
2434	0.6676073158	0.6484532058
2435	0.6676164099	0.6484445782
2436	0.6676723217	0.6484300004
2437	0.6677501171	0.6484094724
2438	0.6677710039	0.6483956384
2439	0.6677925741	0.6483719371
2440	0.6678199929	0.6483580535
2441	0.6678411133	0.6483438723
2442	0.6678701043	0.6483281541
2443	0.6678578855	0.6483150142
2444	0.6679051296	0.6483032627
2445	0.667914591	0.6482931475
2446	0.6680042931	0.6482731154
2447	0.6681174849	0.6482500091
2448	0.6681759965	0.6482330017
2449	0.6682851931	0.6482171347
2450	0.6683720967	0.6481949705
2451	0.6683991754	0.6481757317
2452	0.6684021614	0.6481607077
2453	0.6684488952	0.648141469
2454	0.6685089517	0.6481268416
2455	0.6685717621	0.6481145942
2456	0.6687018164	0.6480932729
2457	0.6686838377	0.6480827611
2458	0.668716563	0.6480670924
2459	0.6687483279	0.6480527625
2460	0.6688693894	0.6480330775
2461	0.6689055826	0.6480174585
2462	0.6688578904	0.6480021369
2463	0.6688628071	0.6479833444
2464	0.668855745	0.6479684691
2465	0.6689344888	0.6479529988
2466	0.6689171164	0.6479380243
2467	0.6688993755	0.6479288512
2468	0.6689890332	0.6479179922
2469	0.6690097633	0.6479042078
2470	0.6690477625	0.6478835311
2471	0.6690765391	0.6478701929
2472	0.6691651291	0.6478489708
2473	0.6692224058	0.6478369218
2474	0.6692811206	0.6478220961
2475	0.6693744804	0.6478016177
2476	0.6693764194	0.6477890729
2477	0.6694513281	0.6477678012
2478	0.6695171016	0.64775243
2479	0.6695842151	0.6477394885
2480	0.6696149336	0.6477227786
2481	0.6696782017	0.6477021515
2482	0.6697251898	0.6476864828
2483	0.669831632	0.6476685333
2484	0.6699071874	0.6476496912
2485	0.6699858103	0.6476263866
2486	0.6700399524	0.6476080404
2487	0.6700505874	0.6475902892
2488	0.6700444759	0.6475801244
2489	0.6700946768	0.6475624227
2490	0.6702118979	0.6475406056
2491	0.6702777336	0.6475280608
2492	0.6702905554	0.647517896
2493	0.6703184976	0.6475077808
2494	0.6703978725	0.6474926575
2495	0.6704388426	0.6474755509
2496	0.6705032559	0.647455618
2497	0.6705612179	0.6474375197
2498	0.6706042633	0.6474165455
2499	0.6706636161	0.6473990423
2500	0.6707401411	0.6473774731
2501	0.6708615393	0.6473570443
2502	0.6709219659	0.6473372106
2503	0.6709155061	0.6473200544
2504	0.6710126757	0.6473000719
2505	0.6710303745	0.6472853453
2506	0.6710685245	0.6472719575
2507	0.6712003305	0.6472463224
2508	0.671234296	0.6472253482
2509	0.6713255535	0.6472012007
2510	0.6713919597	0.647179929
2511	0.6714281987	0.6471677808
2512	0.6714598439	0.6471459637
2513	0.6714961135	0.6471321792
2514	0.6716032196	0.6471126926
2515	0.6716000482	0.6471016353
2516	0.6716261032	0.64708795
2517	0.6716766476	0.6470681658
2518	0.6716979641	0.647051555
2519	0.6718075083	0.6470290933
2520	0.6719438191	0.6470114909
2521	0.6719838698	0.6469957726
2522	0.6719553846	0.646980104
2523	0.6719780434	0.6469634932
2524	0.6720837404	0.6469453453
2525	0.6721759165	0.6469294783
2526	0.6722121769	0.6469150493
2527	0.6722999187	0.6468966039
2528	0.6722656389	0.646882869
2529	0.67238012	0.6468620436
2530	0.6724397866	0.6468432015
2531	0.6725029995	0.64682788
2532	0.6725645893	0.646808195
2533	0.6725337474	0.6467992202
2534	0.6725948037	0.646785287
2535	0.6726220305	0.6467643624
2536	0.6727104385	0.6467483467
2537	0.6727687325	0.6467366943
2538	0.6728028791	0.6467204802
2539	0.6728502114	0.6467094229
2540	0.6728788826	0.6466913246
2541	0.6729256086	0.6466761518
2542	0.673004144	0.6466596898
2543	0.6730016547	0.6466393106
2544	0.6730708617	0.6466277575
2545	0.6731447916	0.6466046016
2546	0.6731745593	0.6465837762
2547	0.6731892571	0.6465694463
2548	0.6732769685	0.6465511496
2549	0.6732811129	0.6465420261
2550	0.6733730782	0.6465204073
2551	0.6734419634	0.6465039949
2552	0.673491477	0.6464890204
2553	0.6734774432	0.6464772194
