iter	Passed	Remaining
2810	1776868	751581
2811	1777569	750978
2812	1778136	750319
2813	1778682	749650
2814	1779307	749015
2815	1779845	748344
2816	1780396	747677
2817	1781023	747043
2818	1781671	746418
2819	1782308	745788
2820	1782883	745132
2821	1783581	744528
2822	1784402	743975
2823	1789705	745287
2824	1793605	746012
2825	1796130	746163
2826	1797723	745924
2827	1800158	746034
2828	1801496	745688
2829	1802046	745015
2830	1802666	744371
2831	1803299	743733
2832	1803863	743066
2833	1804385	742383
2834	1804957	741719
2835	1805461	741028
2836	1806110	740397
2837	1806677	739731
2838	1807288	739084
2839	1807923	738447
2840	1808468	737773
2841	1809066	737121
2842	1809709	736487
2843	1810271	735820
2844	1810820	735148
2845	1811462	734514
2846	1812067	733864
2847	1812595	733184
2848	1813202	732536
2849	1813826	731894
2850	1814415	731239
2851	1815124	730632
2852	1815673	729960
2853	1816213	729285
2854	1816772	728617
2855	1817393	727975
2856	1818040	727343
2857	1818727	726727
2858	1819227	726036
2859	1819774	725364
2860	1820234	724658
2861	1820861	724018
2862	1821403	723344
2863	1822069	722720
2864	1822630	722054
2865	1823250	721411
2866	1823863	720766
2867	1824436	720105
2868	1825009	719444
2869	1825613	718795
2870	1826219	718147
2871	1826822	717498
2872	1827348	716819
2873	1827956	716172
2874	1828610	715543
2875	1829207	714892
2876	1829792	714235
2877	1830411	713593
2878	1830923	712909
2879	1831432	712223
2880	1832013	711566
2881	1832621	710919
2882	1833160	710246
2883	1833950	709670
2884	1834607	709042
2885	1835213	708395
2886	1835874	707768
2887	1836593	707164
2888	1837376	706585
2889	1837857	705890
2890	1838539	705271
2891	1839104	704608
2892	1839708	703960
2893	1840210	703273
2894	1840729	702592
2895	1841346	701949
2896	1841920	701290
2897	1842543	700649
2898	1843113	699989
2899	1843689	699330
2900	1844244	698664
2901	1844870	698024
2902	1845706	697464
2903	1846380	696843
2904	1846992	696198
2905	1847598	695551
2906	1848242	694918
2907	1848853	694273
2908	1849504	693643
2909	1850212	693035
2910	1850762	692366
2911	1851408	691735
2912	1851963	691069
2913	1852618	690440
2914	1853277	689813
2915	1853723	689107
2916	1854288	688445
2917	1854765	687750
2918	1855420	687122
2919	1856101	686503
2920	1856674	685844
2921	1857186	685163
2922	1857735	684495
2923	1858314	683839
2924	1858965	683209
2925	1859515	682542
2926	1860085	681883
2927	1860703	681241
2928	1861327	680601
2929	1861844	679922
2930	1862476	679285
2931	1863172	678672
2932	1863876	678062
2933	1864502	677423
2934	1865041	676752
2935	1865683	676119
2936	1866246	675457
2937	1866850	674811
2938	1867418	674151
2939	1868066	673520
2940	1868631	672859
2941	1869326	672246
2942	1869905	671590
2943	1870448	670921
2944	1871040	670270
2945	1871582	669602
2946	1872224	668969
2947	1872807	668315
2948	1873406	667667
2949	1874015	667022
2950	1874597	666368
2951	1875162	665708
2952	1875758	665058
2953	1876471	664451
2954	1877121	663821
2955	1877801	663201
2956	1878390	662550
2957	1878999	661905
2958	1879493	661220
2959	1880300	660646
2960	1880984	660028
2961	1881515	659356
2962	1882180	658731
2963	1882718	658062
2964	1883497	657477
2965	1884070	656820
2966	1884668	656171
2967	1885260	655521
2968	1885754	654837
2969	1886420	654213
2970	1886992	653556
2971	1887635	652923
2972	1888236	652276
2973	1888837	651629
2974	1889462	650991
2975	1890014	650327
2976	1890522	649648
2977	1891063	648981
2978	1891611	648316
2979	1892246	647681
2980	1892822	647026
2981	1893515	646411
2982	1893990	645721
2983	1894482	645038
2984	1895000	644363
2985	1895647	643732
2986	1896244	643085
2987	1896799	642423
2988	1897365	641765
2989	1897816	641068
2990	1898458	640436
2991	1899005	639772
2992	1899591	639120
2993	1900230	638487
2994	1900722	637804
2995	1901300	637151
2996	1901921	636512
2997	1902496	635857
2998	1903067	635202
2999	1903584	634528
3000	1904227	633896
3001	1904821	633248
3002	1905350	632579
3003	1905999	631949
3004	1906583	631297
3005	1907101	630625
3006	1907659	629965
3007	1908195	629298
3008	1908777	628646
3009	1909320	627982
3010	1909855	627315
3011	1910364	626640
3012	1910989	626002
3013	1911588	625357
3014	1912208	624718
3015	1912801	624070
3016	1913371	623415
3017	1913950	622763
3018	1914534	622112
3019	1915057	621442
3020	1915683	620805
3021	1916333	620176
3022	1916865	619509
3023	1917381	618837
3024	1917973	618189
3025	1918560	617540
3026	1919120	616882
3027	1919689	616227
3028	1920362	615606
3029	1920950	614957
3030	1921596	614327
3031	1922195	613682
3032	1922795	613037
3033	1923373	612385
3034	1923988	611745
3035	1924535	611084
3036	1925119	610434
3037	1925747	609798
3038	1926322	609146
3039	1926937	608506
3040	1927517	607855
3041	1928159	607224
3042	1928713	606565
3043	1929402	605949
3044	1930021	605310
3045	1930689	604687
3046	1931201	604015
3047	1931711	603342
3048	1932262	602683
3049	1932785	602015
3050	1933523	601413
3051	1934110	600765
3052	1934776	600141
3053	1935437	599516
3054	1936026	598869
3055	1936678	598241
3056	1937299	597603
3057	1937858	596946
3058	1938508	596317
3059	1939093	595669
3060	1939796	595056
3061	1940409	594416
3062	1940956	593756
3063	1941525	593103
3064	1942187	592478
3065	1942698	591806
3066	1943237	591144
3067	1943813	590493
3068	1944399	589845
3069	1944957	589189
3070	1945509	588530
3071	1946106	587886
3072	1946696	587239
3073	1947221	586573
3074	1947721	585899
3075	1948258	585237
3076	1948955	584623
3077	1949586	583989
3078	1950164	583339
3079	1950725	582684
3080	1951274	582025
3081	1951896	581388
3082	1952494	580745
3083	1953102	580104
3084	1953748	579474
3085	1954249	578802
3086	1954805	578146
3087	1955284	577467
3088	1955930	576837
3089	1956439	576168
3090	1957098	575542
3091	1957713	574904
3092	1958921	574439
3093	1959568	573810
3094	1960186	573172
3095	1960876	572555
3096	1961348	571875
3097	1962384	571359
3098	1963055	570736
3099	1963673	570098
3100	1964329	569471
3101	1964922	568826
3102	1965586	568202
3103	1966256	567579
3104	1967708	567181
3105	1968350	566550
3106	1968948	565906
3107	1969481	565243
3108	1970179	564628
3109	1970744	563975
3110	1971357	563335
3111	1972086	562728
3112	1972651	562075
3113	1973144	561402
3114	1973767	560765
3115	1974379	560125
3116	1975225	559552
3117	1976847	559197
3118	1978366	558814
3119	1979049	558193
3120	1979728	557571
3121	1980417	556952
3122	1981021	556310
3123	1981566	555650
3124	1982288	555040
3125	1982850	554386
3126	1983567	553775
3127	1984501	553224
3128	1985099	552579
3129	1985711	551939
3130	1986425	551326
3131	1987057	550691
3132	1987623	550038
3133	1988226	549395
3134	1988889	548768
3135	1991697	548733
3136	1994108	548586
3137	1994777	547959
3138	1995513	547351
3139	1996247	546742
3140	1998447	546535
3141	1999336	545967
3142	1999985	545335
3143	2000629	544700
3144	2001266	544064
3145	2001884	543423
3146	2002391	542751
3147	2003019	542113
3148	2003704	541490
3149	2004297	540842
3150	2004999	540223
3151	2005610	539580
3152	2006236	538941
3153	2006836	538295
3154	2007421	537645
3155	2007916	536971
3156	2008514	536324
3157	2009177	535695
3158	2009967	535100
3159	2010534	534445
3160	2011151	533804
3161	2011726	533152
3162	2012282	532494
3163	2013032	531888
3164	2013663	531250
3165	2014442	530652
3166	2015087	530018
3167	2015754	529390
3168	2016560	528798
3169	2017220	528168
3170	2017942	527554
3171	2018622	526929
3172	2019213	526280
3173	2019813	525635
3174	2020368	524977
3175	2021063	524356
3176	2021847	523758
3177	2022673	523171
3178	2023272	522524
3179	2023901	521886
3180	2024486	521236
3181	2025099	520594
3182	2025758	519963
3183	2026379	519323
3184	2027310	518762
3185	2027917	518118
3186	2028590	517491
3187	2029367	516890
3188	2030029	516260
3189	2030664	515623
3190	2031231	514969
3191	2032080	514386
3192	2032798	513770
3193	2033383	513120
3194	2034086	512500
3195	2035026	511940
3196	2035640	511297
3197	2036361	510682
3198	2036978	510040
3199	2037594	509398
3200	2038238	508763
3201	2038885	508129
3202	2039588	507509
3203	2041066	507081
3204	2042682	506687
3205	2045339	506550
3206	2048035	506420
3207	2048865	505829
3208	2049451	505177
3209	2050102	504542
3210	2050698	503893
3211	2051335	503254
3212	2051988	502619
3213	2052761	502013
3214	2053264	501341
3215	2053882	500697
3216	2054485	500050
3217	2055114	499409
3218	2056046	498842
3219	2056565	498174
3220	2057080	497505
3221	2057726	496868
3222	2058319	496219
3223	2058923	495572
3224	2059500	494918
3225	2060097	494270
3226	2060707	493624
3227	2061319	492979
3228	2061973	492344
3229	2062808	491752
3230	2063386	491100
3231	2064038	490464
3232	2064597	489807
3233	2065270	489176
3234	2066005	488560
3235	2066763	487950
3236	2067392	487309
3237	2068071	486680
3238	2068687	486036
3239	2069445	485425
3240	2070037	484775
3241	2070708	484144
3242	2071309	483497
3243	2071921	482852
3244	2072518	482203
3245	2073240	481584
3246	2073868	480943
3247	2074455	480292
3248	2075063	479646
3249	2076003	479077
3250	2076679	478447
3251	2077289	477802
3252	2077993	477178
3253	2078665	476547
3254	2079431	475937
3255	2079978	475277
3256	2080528	474618
3257	2081080	473960
3258	2081652	473306
3259	2082203	472647
3260	2082720	471981
3261	2083288	471326
3262	2083907	470683
3263	2084475	470028
3264	2085011	469366
3265	2085587	468714
3266	2086176	468064
3267	2086840	467431
3268	2087435	466783
3269	2087997	466127
3270	2088569	465474
3271	2089124	464817
3272	2089772	464180
3273	2090271	463511
3274	2091218	462941
3275	2091780	462286
3276	2092375	461637
3277	2092867	460967
3278	2093530	460334
3279	2094035	459666
3280	2094583	459008
3281	2095181	458360
3282	2095715	457699
3283	2096311	457052
3284	2096848	456391
3285	2097365	455727
3286	2097972	455081
3287	2098512	454422
3288	2099145	453782
3289	2099730	453133
3290	2100265	452472
3291	2100841	451821
3292	2101406	451167
3293	2102211	450565
3294	2103302	450023
3295	2104855	449580
3296	2105595	448963
3297	2106121	448301
3298	2106712	447652
3299	2107348	447013
3300	2107857	446347
3301	2108378	445683
3302	2108890	445018
3303	2109496	444373
3304	2110094	443726
3305	2110685	443077
3306	2111299	442434
3307	2111922	441792
3308	2112559	441154
3309	2113185	440513
3310	2113749	439858
3311	2114881	439323
3312	2115567	438694
3313	2116271	438069
3314	2116784	437404
3315	2117469	436776
3316	2118042	436123
3317	2118637	435476
3318	2119205	434823
3319	2119842	434184
3320	2120472	433544
3321	2121434	432971
3322	2122117	432342
3323	2122755	431703
3324	2124031	431194
3325	2124811	430584
3326	2125554	429966
3327	2126202	429329
3328	2126690	428660
3329	2127359	428027
3330	2128022	427393
3331	2128588	426739
3332	2129210	426097
3333	2129950	425479
3334	2130569	424836
3335	2131127	424181
3336	2131730	423535
3337	2132173	422857
3338	2132768	422210
3339	2133333	421556
3340	2133931	420910
3341	2134478	420253
3342	2135121	419615
3343	2135653	418955
3344	2136259	418310
3345	2136823	417657
3346	2137396	417006
3347	2138048	416370
3348	2138679	415730
3349	2140003	415224
3350	2140581	414573
3351	2141111	413914
3352	2141636	413253
3353	2142341	412627
3354	2142855	411964
3355	2143483	411323
3356	2144191	410698
3357	2144798	410053
3358	2145497	409426
3359	2146098	408780
3360	2146710	408136
3361	2147218	407473
3362	2147805	406824
3363	2148359	406170
3364	2149038	405539
3365	2149661	404897
3366	2150255	404250
3367	2150792	403592
3368	2151278	402925
3369	2151877	402279
3370	2152473	401633
3371	2153095	400991
3372	2153642	400336
3373	2154142	399672
3374	2154713	399020
3375	2155284	398370
3376	2156083	397761
3377	2156665	397112
3378	2157288	396471
3379	2157878	395823
3380	2158524	395186
3381	2159113	394539
3382	2159673	393886
3383	2160279	393242
3384	2160881	392597
3385	2161504	391956
3386	2162147	391318
3387	2162829	390688
3388	2163366	390031
3389	2163922	389378
3390	2164513	388731
3391	2165172	388096
3392	2165801	387456
3393	2166434	386817
3394	2167124	386188
3395	2167703	385539
3396	2168265	384887
3397	2168906	384250
3398	2169609	383623
3399	2170111	382960
3400	2170686	382311
3401	2171255	381661
3402	2171809	381007
3403	2172395	380360
3404	2172927	379703
3405	2173600	379071
3406	2174350	378453
3407	2174974	377812
3408	2175592	377170
3409	2176101	376510
3410	2176766	375876
3411	2177465	375249
3412	2178146	374618
3413	2178703	373966
3414	2179269	373315
3415	2179862	372669
3416	2180494	372030
3417	2181015	371372
3418	2181497	370707
3419	2182115	370066
3420	2182777	369432
3421	2183473	368804
3422	2184060	368157
3423	2184592	367501
3424	2185194	366857
3425	2185758	366207
3426	2186290	365551
3427	2186947	364916
3428	2187491	364262
3429	2188189	363635
3430	2188735	362981
3431	2189440	362354
3432	2190034	361709
3433	2190611	361061
3434	2191189	360413
3435	2191810	359773
3436	2192470	359139
3437	2193091	358498
3438	2193631	357844
3439	2194459	357237
3440	2196618	356846
3441	2199035	356496
3442	2201613	356171
3443	2210140	356805
3444	2214634	356784
3445	2217096	356434
3446	2218086	355846
3447	2218677	355194
3448	2219746	354618
3449	2220732	354029
3450	2221397	353389
3451	2222004	352740
3452	2222592	352087
3453	2223180	351435
3454	2223793	350786
3455	2224415	350139
3456	2225077	349498
3457	2225606	348837
3458	2226140	348176
3459	2226770	347530
3460	2227296	346868
3461	2227957	346228
3462	2228502	345569
3463	2229215	344936
3464	2229925	344303
3465	2230513	343650
3466	2231068	342993
3467	2231645	342340
3468	2232207	341684
3469	2232953	341056
3470	2233590	340411
3471	2234235	339768
3472	2234902	339128
3473	2235624	338497
3474	2236246	337850
3475	2236791	337191
3476	2237268	336523
3477	2237907	335879
3478	2238455	335221
3479	2238965	334558
3480	2239599	333913
3481	2240157	333257
3482	2240682	332596
3483	2241220	331937
3484	2241765	331279
3485	2242409	330636
3486	2243033	329990
3487	2243607	329336
3488	2244254	328694
3489	2244828	328040
3490	2245385	327385
3491	2245947	326730
3492	2246647	326095
3493	2247318	325456
3494	2247885	324801
3495	2248441	324146
3496	2249107	323506
3497	2249646	322848
3498	2250344	322212
3499	2251008	321572
3500	2251906	320965
3501	2252526	320319
3502	2253126	319669
3503	2253672	319013
3504	2254352	318375
3505	2254897	317718
3506	2255602	317083
3507	2256615	316492
3508	2257516	315885
3509	2257956	315213
3510	2258573	314566
3511	2259159	313915
3512	2259660	313252
3513	2260354	312615
3514	2260995	311972
3515	2261574	311320
3516	2262088	310659
3517	2262696	310011
3518	2263339	309368
3519	2263893	308712
3520	2264446	308057
3521	2265097	307415
3522	2265769	306776
3523	2266376	306128
3524	2267270	305518
3525	2282299	306809
3526	2285466	306500
3527	2286782	305941
3528	2287464	305297
3529	2288121	304650
3530	2288665	303988
3531	2289290	303337
3532	2290843	302808
3533	2291682	302185
3534	2292327	301536
3535	2292913	300880
3536	2293449	300216
3537	2294059	299563
3538	2294755	298921
3539	2295350	298265
3540	2295949	297611
3541	2296522	296952
3542	2297145	296301
3543	2297858	295661
3544	2298485	295010
3545	2299049	294350
3546	2299603	293690
3547	2300276	293045
3548	2300900	292393
3549	2301429	291730
3550	2302048	291078
3551	2302633	290422
3552	2303312	289777
3553	2303836	289114
3554	2304392	288454
3555	2305030	287804
3556	2305640	287151
3557	2306322	286507
3558	2306935	285855
3559	2307643	285214
3560	2308282	284565
3561	2308784	283898
3562	2309317	283236
3563	2309946	282586
3564	2310669	281947
3565	2311406	281309
3566	2311974	280651
3567	2312575	279997
3568	2313249	279352
3569	2313860	278700
3570	2314477	278048
3571	2315020	277387
3572	2315746	276748
3573	2316299	276089
3574	2316888	275434
3575	2317504	274782
3576	2318047	274121
3577	2318713	273475
3578	2319272	272817
3579	2319899	272166
3580	2320535	271517
3581	2321143	270864
3582	2321701	270206
3583	2322413	269565
3584	2322936	268903
3585	2323515	268247
3586	2324238	267608
3587	2324859	266957
3588	2325484	266306
3589	2326102	265655
3590	2326633	264993
3591	2327251	264342
3592	2327892	263693
3593	2328538	263045
3594	2329176	262396
3595	2329748	261740
3596	2330752	261132
3597	2331653	260512
3598	2337821	260479
3599	2343301	260366
3600	2344798	259809
3601	2345367	259149
3602	2345918	258487
3603	2346546	257833
3604	2347142	257176
3605	2347715	256516
3606	2348393	255868
3607	2348916	255203
3608	2349446	254539
3609	2350261	253906
3610	2350889	253252
3611	2351551	252603
3612	2352129	251944
3613	2352674	251281
3614	2353275	250625
3615	2353940	249975
3616	2354571	249322
3617	2355218	248671
3618	2355896	248023
3619	2356533	247370
3620	2357128	246714
3621	2357677	246052
3622	2358329	245401
3623	2358988	244751
3624	2359548	244091
3625	2360084	243428
3626	2360616	242765
3627	2361193	242106
3628	2361789	241450
3629	2362350	240790
3630	2362899	240129
3631	2363475	239471
3632	2364095	238817
3633	2364760	238167
3634	2365378	237513
3635	2365955	236855
3636	2366489	236193
3637	2367279	235556
3638	2368053	234918
3639	2368707	234267
3640	2369331	233614
3641	2369890	232954
3642	2370464	232296
3643	2371076	231641
3644	2371858	231004
3645	2372456	230348
3646	2372984	229685
3647	2373517	229023
3648	2374181	228374
3649	2374769	227717
3650	2375235	227049
3651	2375793	226389
3652	2376402	225735
3653	2377081	225087
3654	2377766	224440
3655	2378251	223774
3656	2378820	223116
3657	2379457	222464
3658	2380006	221804
3659	2380721	221159
3660	2381289	220501
3661	2381910	219848
3662	2382572	219199
3663	2383125	218539
3664	2383802	217891
3665	2384425	217238
3666	2385021	216583
3667	2385676	215933
3668	2386186	215270
3669	2386826	214619
3670	2387316	213954
3671	2387867	213295
3672	2388450	212639
3673	2388990	211979
3674	2389609	211326
3675	2390192	210669
3676	2390944	210028
3677	2391552	209374
3678	2392134	208718
3679	2392672	208058
3680	2393295	207405
3681	2393806	206743
3682	2394357	206085
3683	2394907	205426
3684	2395536	204774
3685	2396076	204115
3686	2396647	203458
3687	2397287	202807
3688	2397955	202158
3689	2398649	201512
3690	2399282	200861
3691	2399901	200208
3692	2400464	199551
3693	2401064	198897
3694	2401666	198243
3695	2402246	197587
3696	2402791	196928
3697	2403342	196270
3698	2403931	195615
3699	2404552	194963
3700	2405211	194314
3701	2405786	193658
3702	2406448	193009
3703	2407108	192360
3704	2407707	191706
3705	2408468	191065
3706	2409041	190409
3707	2409676	189758
3708	2410217	189100
3709	2410885	188451
3710	2411430	187793
3711	2411929	187132
3712	2412552	186480
3713	2413113	185824
3714	2413750	185173
3715	2414297	184515
3716	2414873	183860
3717	2415469	183206
3718	2415996	182547
3719	2416629	181896
3720	2417208	181241
3721	2417823	180589
3722	2418425	179936
3723	2418985	179280
3724	2419565	178625
3725	2420193	177974
3726	2420689	177313
3727	2421423	176670
3728	2422055	176019
3729	2422565	175359
3730	2423132	174704
3731	2423682	174047
3732	2424225	173390
3733	2424793	172735
3734	2425323	172077
3735	2425852	171419
3736	2426423	170765
3737	2427127	170119
3738	2427620	169459
3739	2428233	168807
3740	2428933	168161
3741	2429453	167503
3742	2430007	166847
3743	2430589	166194
3744	2431304	165549
3745	2431936	164899
3746	2432627	164252
3747	2433155	163595
3748	2433734	162941
3749	2434374	162291
3750	2435051	161644
3751	2435632	160990
3752	2436223	160337
3753	2436877	159688
3754	2437477	159036
3755	2438067	158383
3756	2438725	157735
3757	2439330	157083
3758	2439943	156431
3759	2440530	155778
3760	2441251	155134
3761	2441829	154480
3762	2442402	153826
3763	2443044	153177
3764	2443649	152525
3765	2444249	151873
3766	2444808	151218
3767	2445473	150570
3768	2445999	149913
3769	2446580	149260
3770	2447361	148619
3771	2447978	147969
3772	2448630	147320
3773	2449249	146669
3774	2450023	146027
3775	2450732	145382
3776	2451325	144730
3777	2451972	144080
3778	2452492	143424
3779	2453050	142770
3780	2453695	142120
3781	2454321	141470
3782	2454994	140823
3783	2455678	140176
3784	2456313	139526
3785	2456884	138873
3786	2457621	138229
3787	2458166	137574
3788	2458718	136919
3789	2459314	136268
3790	2459916	135616
3791	2460593	134969
3792	2461121	134313
3793	2461760	133664
3794	2462290	133009
3795	2462820	132353
3796	2463499	131706
3797	2464116	131056
3798	2464759	130407
3799	2465490	129762
3800	2465995	129106
3801	2466598	128455
3802	2467152	127801
3803	2467736	127149
3804	2468279	126495
3805	2468933	125846
3806	2469525	125195
3807	2470174	124546
3808	2470820	123897
3809	2471399	123245
3810	2471982	122593
3811	2472528	121940
3812	2473119	121288
3813	2473870	120644
3814	2474464	119993
3815	2475088	119343
3816	2475703	118693
3817	2476303	118042
3818	2476968	117394
3819	2477579	116744
3820	2478222	116095
3821	2478781	115442
3822	2479361	114791
3823	2479913	114138
3824	2480602	113491
3825	2481156	112838
3826	2481765	112188
3827	2482403	111539
3828	2482954	110886
3829	2483497	110233
3830	2484098	109583
3831	2484711	108933
3832	2485351	108284
3833	2485959	107634
3834	2486656	106987
3835	2487240	106336
3836	2487839	105686
3837	2488497	105038
3838	2489052	104385
3839	2489640	103735
3840	2490274	103086
3841	2490974	102439
3842	2491562	101789
3843	2492165	101138
3844	2492791	100489
3845	2493422	99840
3846	2493974	99188
3847	2494609	98539
3848	2495191	97888
3849	2495734	97236
3850	2496292	96584
3851	2496923	95935
3852	2497540	95286
3853	2498116	94635
3854	2498633	93982
3855	2499293	93334
3856	2499847	92682
3857	2500422	92032
3858	2500985	91380
3859	2501532	90729
3860	2502195	90081
3861	2502777	89431
3862	2503413	88782
3863	2503993	88132
3864	2504575	87481
3865	2505120	86830
3866	2505692	86179
3867	2506274	85529
3868	2506913	84881
3869	2507408	84228
3870	2507930	83576
3871	2508515	82926
3872	2509066	82275
3873	2509661	81625
3874	2510304	80977
3875	2510864	80326
3876	2511517	79679
3877	2512059	79028
3878	2512736	78381
3879	2513421	77734
3880	2513998	77084
3881	2514646	76436
3882	2515138	75784
3883	2515778	75136
3884	2516293	74484
3885	2516930	73836
3886	2517565	73188
3887	2518174	72540
3888	2518821	71892
3889	2519353	71241
3890	2520021	70594
3891	2520587	69944
3892	2521205	69295
3893	2521781	68646
3894	2522404	67998
3895	2523004	67349
3896	2523584	66699
3897	2524114	66049
3898	2524703	65400
3899	2525442	64754
3900	2526012	64105
3901	2526627	63457
3902	2527240	62808
3903	2527721	62157
3904	2528314	61508
3905	2528894	60859
3906	2529402	60208
3907	2529943	59558
3908	2530408	58906
3909	2530970	58257
3910	2531592	57609
3911	2532091	56959
3912	2532681	56310
3913	2533397	55664
3914	2533956	55015
3915	2534509	54366
3916	2535068	53717
3917	2535643	53068
3918	2536196	52419
3919	2536814	51771
3920	2537362	51122
3921	2538012	50475
3922	2538659	49828
3923	2539176	49178
3924	2539789	48531
3925	2540418	47883
3926	2541016	47235
3927	2541616	46587
3928	2542104	45937
3929	2542649	45288
3930	2543196	44640
3931	2543804	43992
3932	2544333	43343
3933	2544943	42696
3934	2545511	42047
3935	2546039	41399
3936	2546617	40751
3937	2547189	40103
3938	2547823	39456
3939	2548439	38808
3940	2549060	38161
3941	2549587	37512
3942	2550130	36864
3943	2550691	36216
3944	2551263	35568
3945	2551914	34922
3946	2552458	34274
3947	2553092	33627
3948	2553649	32979
3949	2554334	32333
3950	2554929	31686
3951	2555491	31038
3952	2556056	30390
3953	2556589	29742
3954	2557241	29096
3955	2557775	28448
3956	2558488	27802
3957	2559052	27155
3958	2559650	26508
3959	2560286	25861
3960	2560937	25214
3961	2561546	24568
3962	2562204	23921
3963	2562797	23274
3964	2563373	22627
3965	2564008	21980
3966	2564505	21333
3967	2565194	20687
3968	2565784	20040
3969	2566319	19392
3970	2566948	18746
3971	2567599	18099
3972	2568197	17453
3973	2568772	16806
3974	2569491	16160
3975	2570073	15513
3976	2570735	14867
3977	2571321	14220
3978	2571865	13573
3979	2572386	12926
3980	2573033	12280
3981	2573550	11633
3982	2574231	10987
3983	2574838	10340
3984	2575430	9694
3985	2576089	9047
3986	2576761	8401
3987	2577267	7755
3988	2577852	7108
3989	2578424	6462
3990	2579057	5815
3991	2579618	5169
3992	2580146	4523
3993	2580697	3876
3994	2581205	3230
3995	2581690	2584
3996	2582259	1938
3997	2582770	1292
3998	2583394	646
3999	2584000	0
